locusLinkId,name,Product,chrom,txStart,txEnd,Ref_Seq
133584,FLJ39155,hypothetical protein LOC133584 isoform 1,chr5,38294289,38500405,NM_152403
133584,FLJ39155,hypothetical protein LOC133584 isoform 2,chr5,38439399,38501318,NM_182798
133584,FLJ39155,hypothetical protein LOC133584 isoform 3,chr5,38439406,38501338,NM_182799
133584,FLJ39155,hypothetical protein LOC133584 isoform 4,chr5,38481392,38501338,NM_182801
3977,LIFR,,chr5,38515661,38631253,NM_002310
9180,OSMR,oncostatin M receptor,chr5,38881892,38970159,NM_003999
253260,AVO3,rapamycin-insensitive companion of mTOR,chr5,38977655,39110258,NM_152756
2533,FYB,FYN binding protein (FYB-120/130),chr5,39141114,39255424,NM_001465
2533,FYB,FYN binding protein (FYB-120/130),chr5,39141114,39255424,NM_199335
735,C9,complement component 9,chr5,39320764,39400412,NM_001737
1601,DAB2,disabled homolog 2,chr5,39408502,39460703,NM_001343
5734,PTGER4,"prostaglandin E receptor 4, subtype EP4",chr5,40715788,40729592,NM_000958
23548,OSRF,osmosis responsive factor,chr5,40750335,40791767,NM_012382
5562,PRKAA1,"protein kinase, AMP-activated, alpha 1 catalytic",chr5,40795238,40834046,NM_006251
5562,PRKAA1,"protein kinase, AMP-activated, alpha 1 catalytic",chr5,40795238,40834046,NM_206907
6167,RPL37,ribosomal protein L37,chr5,40861119,40871144,NM_000997
84674,CARD6,"caspase recruitment domain family, member 6",chr5,40877053,40891211,NM_032587
730,C7,complement component 7 precursor,chr5,40945355,41018796,NM_000587
133558,FLJ40243,hypothetical protein LOC133558,chr5,41033880,41107162,NM_173489
729,C6,Complement component 6 precursor,chr5,41178092,41249369,NM_000065
345557,PLCXD3,"phosphatidylinositol-specific phospholipase C, X",chr5,41342812,41546487,NM_001005473
5019,OXCT1,3-oxoacid CoA transferase 1 precursor,chr5,41765924,41906360,NM_000436
285636,LOC285636,hypothetical protein LOC285636,chr5,41940226,41957494,NM_175921
26272,FBXO4,F-box only protein 4 isoform 2,chr5,41961112,41970940,NM_033484
26272,FBXO4,F-box only protein 4 isoform 1,chr5,41961112,41977427,NM_012176
2690,GHR,growth hormone receptor precursor,chr5,42459782,42757682,NM_000163
6414,SEPP1,selenoprotein P precursor,chr5,42835739,42847781,NM_005410
389289,LOC389289,hypothetical LOC389289,chr5,43074939,43076098,NM_001014279
153684,LOC153684,hypothetical protein LOC153684,chr5,43077951,43081249,NM_194290
55104,FLJ10246,hypothetical protein LOC55104,chr5,43162039,43198769,NM_018038
167359,MGC42105,hypothetical protein LOC167359,chr5,43228083,43316708,NM_153361
3157,HMGCS1,3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1,chr5,43325254,43349241,NM_002130
56477,CCL28,small inducible cytokine A28 precursor,chr5,43412504,43448229,NM_019846
56477,CCL28,small inducible cytokine A28 precursor,chr5,43412504,43448229,NM_148672
64417,FLJ21657,hypothetical protein LOC64417,chr5,43480110,43515847,NM_022483
375444,FLJ32363,hypothetical protein LOC375444,chr5,43522566,43550944,NM_198566
10605,PAIP1,poly(A) binding protein interacting protein 1,chr5,43562126,43592947,NM_006451
10605,PAIP1,poly(A) binding protein interacting protein 1,chr5,43562126,43592947,NM_182789
10605,PAIP1,poly(A) binding protein interacting protein 1,chr5,43562126,43593244,NM_183323
23530,NNT,nicotinamide nucleotide transhydrogenase,chr5,43638581,43741346,NM_012343
23530,NNT,nicotinamide nucleotide transhydrogenase,chr5,43639063,43741091,NM_182977
2255,FGF10,fibroblast growth factor 10 precursor,chr5,44340853,44424541,NM_004465
10884,MRPS30,mitochondrial ribosomal protein S30,chr5,44844783,44851371,NM_016640
441070,LOC441070,hypothetical protein LOC441070,chr5,44874939,44876452,NM_001013715
348980,HCN1,hyperpolarization activated cyclic,chr5,45297729,45731977,NM_021072
133418,EMB,embigin homolog,chr5,49730233,49772958,NM_198449
79668,PARP8,"poly (ADP-ribose) polymerase family, member 8",chr5,49998569,50173933,NM_024615
3670,ISL1,islet-1,chr5,50715025,50726310,NM_002202
53918,PELO,CGI-17 protein,chr5,52119530,52134206,NM_015946
3672,ITGA1,"integrin, alpha 1 precursor",chr5,52119892,52285241,NM_181501
3673,ITGA2,integrin alpha 2 precursor,chr5,52321013,52423947,NM_002203
4338,MOCS2,molybdopterin synthase large subunit MOCS2B,chr5,52429653,52441082,NM_004531
4338,MOCS2,molybdopterin synthase small subunit MOCS2A,chr5,52429653,52441355,NM_176806
4338,MOCS2,molybdopterin synthase large subunit MOCS2B,chr5,52429653,52441355,NM_183418
10468,FST,follistatin isoform FST317 precursor,chr5,52812351,52817659,NM_006350
10468,FST,follistatin isoform FST344 precursor,chr5,52812351,52817659,NM_013409
4724,NDUFS4,"NADH dehydrogenase (ubiquinone) Fe-S protein 4,",chr5,52892241,53014924,NM_002495
54622,ARFRP2,ADP-ribosylation factor related protein 2,chr5,53216370,53642160,NM_019087
8988,HSPB3,heat shock 27kDa protein 3,chr5,53787201,53787964,NM_006308
112574,SNAG1,sorting nexin associated golgi protein 1,chr5,53849539,53851426,NM_052870
11082,ESM1,endothelial cell-specific molecule 1 precursor,chr5,54309452,54317164,NM_007036
3003,GZMK,granzyme K precursor,chr5,54355867,54365716,NM_002104
3001,GZMA,granzyme A precursor,chr5,54434229,54441818,NM_006144
166979,FLJ37927,hypothetical protein LOC166979,chr5,54444579,54504760,NM_152623
493869,LOC493869,hypothetical protein LOC493869,chr5,54491743,54496508,NM_001008397
10309,UNG2,uracil-DNA glycosylase 2,chr5,54562739,54564476,NM_021147
54505,DHX29,DEAH (Asp-Glu-Ala-His) box polypeptide 29,chr5,54587830,54639259,NM_019030
23517,SKIV2L2,superkiller viralicidic activity 2-like 2,chr5,54639372,54756562,NM_015360
8611,PPAP2A,phosphatidic acid phosphatase type 2A isoform 1,chr5,54756441,54866630,NM_003711
8611,PPAP2A,phosphatidic acid phosphatase type 2A isoform 2,chr5,54756441,54866630,NM_176895
153129,FLJ90709,hypothetical protein LOC153129,chr5,54957434,55043852,NM_173514
54514,DDX4,DEAD (Asp-Glu-Ala-Asp) box polypeptide 4,chr5,55070532,55148363,NM_019039
54514,DDX4,DEAD (Asp-Glu-Ala-Asp) box polypeptide 4,chr5,55070532,55148363,NM_024415
133396,IL31RA,gp130-like monocyte receptor,chr5,55185069,55248705,NM_139017
3572,IL6ST,interleukin 6 signal transducer isoform 1,chr5,55272451,55326520,NM_002184
3572,IL6ST,interleukin 6 signal transducer isoform 2,chr5,55272451,55326520,NM_175767
79722,FLJ11795,hypothetical protein LOC79722,chr5,55431264,55448568,NM_024669
133383,MGC33648,hypothetical protein LOC133383,chr5,56240859,56248769,NM_153706
166968,FLJ35954,hypothetical protein LOC166968,chr5,56252230,56283709,NM_152622
65056,DKFZp761C169,vasculin,chr5,56505700,56594666,NM_022913
345651,DKFZp686D0972,hypothetical protein LOC345651,chr5,56811600,56814393,NM_001017992
10769,PLK2,polo-like kinase 2,chr5,57785569,57791844,NM_006622
202309,FLJ33641,hypothetical protein LOC202309,chr5,57823086,57827942,NM_152687
115827,RAB3C,"RAB3C, member RAS oncogene family",chr5,57914695,58183162,NM_138453
5144,PDE4D,cAMP-specific phosphodiesterase 4D,chr5,58302467,58918032,NM_006203
25859,PART1,prostate androgen-regulated transcript 1,chr5,59819515,59822848,NM_016590
55789,DEPDC1B,DEP domain containing 1B,chr5,59928496,60031713,NM_018369
79993,ELOVL7,"ELOVL family member 7, elongation of long chain",chr5,60083379,60175799,NM_024930
1161,ERCC8,excision repair cross-complementing rodent,chr5,60205414,60276648,NM_000082
1161,ERCC8,excision repair cross-complementing rodent,chr5,60205414,60276648,NM_001007233
1161,ERCC8,excision repair cross-complementing rodent,chr5,60234942,60276648,NM_001007234
91942,mimitin,hypothetical protein LOC91942,chr5,60276797,60484609,NM_174889
285668,FLJ37543,hypothetical protein LOC285668,chr5,60969392,61038119,NM_173667
3796,KIF2,kinesin heavy chain member 2,chr5,61678712,61717967,NM_004520
27292,HSA9761,dimethyladenosine transferase,chr5,61720107,61735485,NM_014473
51194,IPO11,Ran binding protein 11,chr5,61744350,61960164,NM_016338
353281,SLRN,synleurin,chr5,61910318,61913027,NM_181506
3350,HTR1A,5-hydroxytryptamine (serotonin) receptor 1A,chr5,63292033,63293302,NM_000524
285671,RNF180,ring finger protein 180,chr5,63497426,63549369,NM_178532
285672,FLJ36754,hypothetical protein LOC285672,chr5,64054268,64100252,NM_173829
10283,SDCCAG10,serologically defined colon cancer antigen 10,chr5,64100510,64350346,NM_005869
11174,ADAMTS6,a disintegrin and metalloprotease with,chr5,64480319,64813460,NM_197941
64105,FKSG14,SoxLZ/Sox6 leucine zipper binding protein,chr5,64849349,64894738,NM_022145
23398,KIAA0073,hypothetical protein LOC23398,chr5,64894890,64919124,NM_015342
373,TRIM23,ADP-ribosylation factor domain protein 1 isoform,chr5,64921264,64955943,NM_001656
373,TRIM23,ADP-ribosylation factor domain protein 1 isoform,chr5,64921264,64955943,NM_033227
373,TRIM23,ADP-ribosylation factor domain protein 1 isoform,chr5,64921264,64955943,NM_033228
80006,FLJ13611,hypothetical protein LOC80006,chr5,64956627,64997648,NM_024941
54557,SGTB,small glutamine-rich tetratricopeptide repeat,chr5,64999553,65053652,NM_019072
57486,NLN,neurolysin,chr5,65053840,65155143,NM_020726
55914,ERBB2IP,ERBB2 interacting protein isoform 2,chr5,65258139,65412606,NM_018695
55914,ERBB2IP,ERBB2 interacting protein isoform 7,chr5,65258139,65412606,NM_001006600
140890,SFRS12,"splicing factor, arginine/serine-rich 12",chr5,65489710,65512395,NM_139168
401191,FLJ46010,hypothetical protein LOC401191,chr5,65527900,65903557,NM_001001703
375449,LOC375449,hypothetical protein LOC375449,chr5,65927963,66318106,NM_198828
4064,LY64,"lymphocyte antigen 64 homolog, radioprotective",chr5,66513871,66528368,NM_005582
5295,PIK3R1,"phosphoinositide-3-kinase, regulatory subunit,",chr5,67558217,67633403,NM_181523
5295,PIK3R1,"phosphoinositide-3-kinase, regulatory subunit,",chr5,67620007,67633403,NM_181524
5295,PIK3R1,"phosphoinositide-3-kinase, regulatory subunit,",chr5,67622250,67633403,NM_181504
64924,SLC30A5,zinc transporter ZTL1,chr5,68425573,68436321,NM_024055
64924,SLC30A5,zinc transporter ZTL1,chr5,68425637,68461635,NM_022902
891,CCNB1,cyclin B1,chr5,68498668,68509824,NM_031966
64946,CENPH,centromere protein H,chr5,68521130,68541939,NM_022909
92259,MRPS36,mitochondrial ribosomal protein S36,chr5,68549342,68561739,NM_033281
1022,CDK7,cyclin-dependent kinase 7,chr5,68566470,68609004,NM_001799
202243,KENAE,hypothetical protein LOC202243,chr5,68612871,68664299,NM_176816
10571,SMA3,SMA3,chr5,68614820,69042045,NM_006780
6880,TAF9,TAF9 RNA polymerase II isoform b,chr5,68683310,68701165,NM_016283
6880,TAF9,TAF9 RNA polymerase II isoform c,chr5,68683310,68701596,NM_001015891
6880,TAF9,TAF9 RNA polymerase II isoform a,chr5,68696326,68701165,NM_003187
6880,TAF9,TAF9 RNA polymerase II isoform a,chr5,68696326,68701596,NM_001015892
5884,RAD17,RAD17 homolog isoform 1,chr5,68700879,68746382,NM_133343
5884,RAD17,RAD17 homolog isoform 1,chr5,68701394,68746382,NM_133338
5884,RAD17,RAD17 homolog isoform 1,chr5,68701394,68746382,NM_133342
5884,RAD17,RAD17 homolog isoform 1,chr5,68701394,68746382,NM_133344
5884,RAD17,RAD17 homolog isoform 1,chr5,68702287,68746384,NM_002873
5884,RAD17,RAD17 homolog isoform 3,chr5,68702617,68746382,NM_133340
5884,RAD17,RAD17 homolog isoform 4,chr5,68702617,68746382,NM_133341
5884,RAD17,RAD17 homolog isoform 2,chr5,68703036,68746382,NM_133339
153562,MARVELD2,MARVEL domain containing 2,chr5,68746698,68775592,NM_144724
4950,OCLN,occludin,chr5,68823874,68885887,NM_002538
2966,GTF2H2,"general transcription factor IIH, polypeptide 2,",chr5,68891824,68924334,NM_001515
11039,SMA4,SMA4,chr5,68971045,69010842,NM_021652
10571,SMA3,SMA3,chr5,69176377,69452412,NM_006780
153561,LOC153561,hypothetical protein LOC153561,chr5,69176394,69310904,NM_207331
8293,SERF1A,"small EDRK-rich factor 1A, telomeric",chr5,69356851,69374695,NM_021967
56617,SERF1B,"small EDRK-rich factor 1B, centromeric",chr5,69356851,69374696,NM_022978
6607,SMN2,"survival of motor neuron 2, centromeric isoform",chr5,69381105,69409175,NM_017411
6607,SMN2,"survival of motor neuron 2, centromeric isoform",chr5,69381105,69409175,NM_022875
6607,SMN2,"survival of motor neuron 2, centromeric isoform",chr5,69381105,69409175,NM_022876
6607,SMN2,"survival of motor neuron 2, centromeric isoform",chr5,69381105,69409175,NM_022877
153561,LOC153561,hypothetical protein LOC153561,chr5,69470445,69917303,NM_207331
11039,SMA4,SMA4,chr5,69550771,69590579,NM_021652
2966,GTF2H2,"general transcription factor IIH, polypeptide 2,",chr5,69746971,69779489,NM_001515
11042,SMA5,SMA5,chr5,69812625,69917305,NM_021036
153561,LOC153561,hypothetical protein LOC153561,chr5,70051514,70185975,NM_207331
8293,SERF1A,"small EDRK-rich factor 1A, telomeric",chr5,70232269,70250112,NM_021967
56617,SERF1B,"small EDRK-rich factor 1B, centromeric",chr5,70232269,70250113,NM_022978
6606,SMN1,"survival of motor neuron 1, telomeric isoform d",chr5,70256523,70284593,NM_000344
6606,SMN1,"survival of motor neuron 1, telomeric isoform b",chr5,70256523,70284593,NM_022874
6607,SMN2,"survival of motor neuron 2, centromeric isoform",chr5,70256523,70284595,NM_022875
6607,SMN2,"survival of motor neuron 2, centromeric isoform",chr5,70256523,70284595,NM_022877
4671,BIRC1,baculoviral IAP repeat-containing 1,chr5,70300065,70356279,NM_004536
2966,GTF2H2,"general transcription factor IIH, polypeptide 2,",chr5,70366706,70399238,NM_001515
5370,PMCHL2,pro-melanin-concentrating hormone-like 2,chr5,70707367,70717288,NM_153381
5370,PMCHL2,pro-melanin-concentrating hormone-like 2,chr5,70707367,70717576,NM_031888
55814,BDP1,transcription factor-like nuclear regulator,chr5,70787268,70877060,NM_018429
64087,MCCC2,methylcrotonoyl-Coenzyme A carboxylase 2 (beta),chr5,70918909,70988981,NM_022132
9607,CART,cocaine- and amphetamine-regulated transcript,chr5,71050749,71052628,NM_004291
4131,MAP1B,microtubule-associated protein 1B isoform 1,chr5,71438890,71538609,NM_005909
4131,MAP1B,microtubule-associated protein 1B isoform 2,chr5,71515074,71538609,NM_032010
23107,MRPS27,mitochondrial ribosomal protein S27,chr5,71551110,71651809,NM_015084
79810,PTCD2,pentatricopeptide repeat domain 2,chr5,71651973,71691792,NM_024754
167465,ZNF366,zinc finger protein 366,chr5,71774989,71839005,NM_152625
3842,TNPO1,transportin 1,chr5,72148253,72240529,NM_002270
3842,TNPO1,transportin 1,chr5,72179778,72240529,NM_153188
115548,FCHO2,FCH domain only 2,chr5,72287654,72422104,NM_138782
134285,PRP2,proline-rich protein PRP2,chr5,72452157,72463397,NM_173490
134288,MGC13034,hypothetical protein LOC134288,chr5,72499829,72506294,NM_153217
2297,FOXD1,forkhead box D1,chr5,72777870,72780356,NM_004472
689,BTF3,basic transcription factor 3,chr5,72830032,72837080,NM_001207
57763,ANKRA2,"ankyrin repeat, family A (RFXANK-like), 2",chr5,72883918,72897254,NM_023039
84135,FLJ12787,Src-associated protein SAW,chr5,72897353,72913550,NM_032175
8507,ENC1,ectodermal-neural cortex (with BTB-like domain),chr5,73958990,73972273,NM_003633
3074,HEXB,hexosaminidase B preproprotein,chr5,74016766,74052869,NM_000521
84340,GFM2,mitochondrial elongation factor G2 isoform 1,chr5,74052787,74098798,NM_032380
84340,GFM2,mitochondrial elongation factor G2 isoform 2,chr5,74052787,74098798,NM_170691
84340,GFM2,mitochondrial elongation factor G2 isoform 3,chr5,74068249,74098798,NM_170681
10412,TINP1,TGF beta-inducible nuclear protein 1,chr5,74098858,74108490,NM_014886
51301,C2GNT3,"core 2 beta-1,6-N-acetylglucosaminyltransferase",chr5,74359044,74362480,NM_016591
3156,HMGCR,3-hydroxy-3-methylglutaryl-Coenzyme A reductase,chr5,74668854,74693681,NM_000859
10087,COL4A3BP,alpha 3 type IV collagen binding protein isoform,chr5,74710820,74843196,NM_005713
10087,COL4A3BP,alpha 3 type IV collagen binding protein isoform,chr5,74710820,74843196,NM_031361
51426,POLK,polymerase (DNA directed) kappa,chr5,74843336,74930889,NM_016218
134359,FLJ35779,hypothetical protein LOC134359,chr5,75006011,75044006,NM_152408
441087,LOC441087,hypothetical protein LOC441087,chr5,75049220,75064448,NM_001013716
10788,IQGAP2,IQ motif containing GTPase activating protein 2,chr5,75734904,76039711,NM_006633
2151,F2RL2,coagulation factor II (thrombin) receptor-like 2,chr5,75947063,75954996,NM_004101
2149,F2R,coagulation factor II receptor precursor,chr5,76047546,76067054,NM_001992
2150,F2RL1,coagulation factor II (thrombin) receptor-like 1,chr5,76150609,76166895,NM_005242
170591,S100Z,"S100 calcium binding protein, zeta",chr5,76181581,76209800,NM_130772
1393,CRHBP,corticotropin releasing hormone binding protein,chr5,76284435,76301054,NM_001882
55109,AGGF1,angiogenic factor VG5Q,chr5,76361987,76396791,NM_018046
84327,ZBED3,"zinc finger, BED domain containing 3",chr5,76408287,76418786,NM_032367
8622,PDE8B,"3',5' cyclic nucleotide phosphodiesterase 8B",chr5,76542461,76758982,NM_003719
55255,WDR41,WD repeat domain 41,chr5,76763825,76824088,NM_018268
23440,OTP,orthopedia,chr5,76960293,76970278,NM_032109
6902,TBCA,beta-tubulin cofactor A,chr5,77022828,77107886,NM_004607
8546,AP3B1,"adaptor-related protein complex 3, beta 1",chr5,77333906,77626284,NM_003664
9522,SCAMP1,secretory carrier membrane protein 1 isoform 1,chr5,77692109,77810634,NM_004866
9522,SCAMP1,secretory carrier membrane protein 1 isoform 2,chr5,77692109,77810634,NM_052822
10184,LHFPL2,lipoma HMGIC fusion partner-like 2,chr5,77816809,77841867,NM_005779
411,ARSB,arylsulfatase B isoform 1 precursor,chr5,78108794,78318113,NM_000046
411,ARSB,arylsulfatase B isoform 2 precursor,chr5,78147295,78317522,NM_198709
29958,DMGDH,dimethylglycine dehydrogenase precursor,chr5,78329185,78401205,NM_013391
23743,BHMT2,betaine-homocysteine methyltransferase 2,chr5,78401338,78421029,NM_017614
635,BHMT,betaine-homocysteine methyltransferase,chr5,78443438,78463863,NM_001713
133746,JMY,junction-mediating and regulatory protein,chr5,78609506,78653704,NM_152405
9456,HOMER1,homer 1,chr5,78705542,78845456,NM_004272
167153,PAPD4,PAP associated domain containing 4,chr5,78944151,79017858,NM_173797
202333,CMYA5,cardiomyopathy associated 5,chr5,79021414,79131804,NM_153610
345778,MTX3,metaxin 3,chr5,79308309,79322841,NM_001010891
7060,THBS4,thrombospondin 4 precursor,chr5,79366746,79414861,NM_003248
256987,C5orf12,developmentally regulated protein TPO1,chr5,79442805,79587626,NM_178276
84654,SPZ1,likely ortholog of mouse spermatogenic Zip 1,chr5,79651598,79653414,NM_032567
9765,ZFYVE16,endosome-associated FYVE-domain protein,chr5,79739638,79810476,NM_014733
167555,UNQ9217,hypothetical protein LOC167555,chr5,79819555,79873962,NM_205548
340120,DP58,cytosolic phosphoprotein DP58,chr5,79888329,79901854,NM_001004441
1719,DHFR,dihydrofolate reductase,chr5,79957803,79986572,NM_000791
4437,MSH3,mutS homolog 3,chr5,79986294,80208389,NM_002439
5924,RASGRF2,Ras protein-specific guanine,chr5,80292313,80557709,NM_006909
1160,CKMT2,sarcomeric mitochondrial creatine kinase,chr5,80564937,80597972,NM_001825
84240,ZCCHC9,"zinc finger, CCHC domain containing 9",chr5,80633177,80644871,NM_032280
