locusLinkId,name,Product,chrom,txStart,txEnd,Ref_Seq
13429,Dnm1,dynamin,chr2,32240633,32285433,NM_010065
68379,Ciz1,Cip1-interacting zinc finger protein,chr2,32295396,32310460,NM_028412
73737,1110008P14Rik,hypothetical protein LOC73737,chr2,32311270,32314047,NM_198001
16819,Lcn2,lipocalin 2,chr2,32316799,32319902,NM_008491
96979,Ptges2,prostaglandin E synthase 2,chr2,32328420,32334902,NM_133783
227731,Slc25a25,mitochondrial Ca2+-dependent solute carrier,chr2,32346650,32383582,NM_146118
71254,4933440H19Rik,hypothetical protein LOC71254,chr2,32382619,32387639,NM_194335
98952,C230093N12Rik,early estrogen-induced gene 1 protein,chr2,32467521,32501913,NM_153560
13481,Dpm2,dolichol-phosphate (beta-D) mannosyltransferase,chr2,32503020,32505734,NM_010073
319245,9430097D07Rik,hypothetical protein LOC319245,chr2,32506346,32507847,NM_175679
227733,Pip5kl1,phosphatidylinositol-4-phosphate 5-kinase-like,chr2,32507981,32512594,NM_198191
20448,St6galnac4,ST6,chr2,32519652,32532635,NM_011373
50935,St6galnac6,ST6,chr2,32531871,32552967,NM_001025311
50935,St6galnac6,ST6,chr2,32539123,32552967,NM_016973
50935,St6galnac6,ST6,chr2,32539123,32552967,NM_001025310
11636,Ak1,adenylate kinase 1,chr2,32561666,32567215,NM_021515
13805,Eng,endoglin,chr2,32578757,32614278,NM_007932
14287,Fpgs,folylpolyglutamyl synthetase,chr2,32614772,32626295,NM_010236
107951,Cdk9,cyclin-dependent kinase 9,chr2,32639603,32644892,NM_130860
27387,Sh2d3c,SH2 domain containing 3C,chr2,32653234,32687157,NM_013781
30933,Tor2a,"torsin family 2, member A",chr2,32689433,32694405,NM_152800
338348,Ttc16,tetratricopeptide repeat domain 16,chr2,32694342,32707502,NM_177384
329384,2210013M04Rik,hypothetical protein LOC329384,chr2,32707983,32709756,NM_178595
20910,Stxbp1,syntaxin binding protein 1,chr2,32720124,32779289,NM_009295
227737,9130404D14Rik,hypothetical protein LOC227737,chr2,32808386,32857409,NM_146119
227738,Lrsam1,leucine rich repeat and sterile alpha motif,chr2,32857384,32893414,NM_199302
269261,Rpl12,ribosomal protein L12,chr2,32893888,32896204,NM_009076
56017,Slc2a8,"solute carrier family 2, (facilitated glucose",chr2,32905151,32914219,NM_019488
99326,Garnl3,GTPase activating RANGAP domain-like 3,chr2,32918528,33019367,NM_178888
241308,Ralgps1,Ral guanine nucleotide exchange factor RalGPS1A,chr2,33069135,33303641,NM_175211
26360,Angptl2,angiopoietin-like 2,chr2,33148231,33178601,NM_011923
71834,Zfp297b,zinc finger protein 297B isoform a,chr2,33382449,33400695,NM_027947
71834,Zfp297b,zinc finger protein 297B isoform b,chr2,33382449,33400695,NM_001025594
16917,Lmx1b,LIM homeobox transcription factor 1 beta,chr2,33496799,33572674,NM_010725
329385,C130021I20,hypothetical protein LOC329385,chr2,33573493,33578512,NM_177842
72543,2610528K11Rik,hypothetical protein LOC72543,chr2,33662118,33820109,NM_175184
18516,Pbx3,pre B-cell leukemia transcription factor 3,chr2,34104071,34304199,NM_016768
227743,Mapkap1,mitogen-activated protein kinase associated,chr2,34364187,34557113,NM_177345
66691,Gapvd1,GTPase activating protein and VPS9 domains 1,chr2,34609147,34687395,NM_025709
14828,Hspa5,heat shock 70kD protein 5 (glucose-regulated,chr2,34704257,34708620,NM_022310
227746,Rabepk,Rab9 effector p40,chr2,34710828,34731954,NM_145522
30050,Fbxw2,F-box and WD-40 domain protein 2,chr2,34737342,34758351,NM_013890
66998,Psmd5,proteasome 26S non-ATPase subunit 5,chr2,34784262,34803090,NM_080554
77996,D730039F16Rik,hypothetical protein LOC77996,chr2,34806598,34824296,NM_030021
74016,Phf19,PHD finger protein 19,chr2,34825917,34846134,NM_028716
22029,Traf1,Tnf receptor-associated factor 1,chr2,34875420,34893935,NM_009421
15139,Hc,hemolytic complement,chr2,34915493,34993559,NM_010406
98870,AI182371,hypothetical protein LOC98870,chr2,35016208,35032823,NM_178885
68365,Rab14,"RAB14, member RAS oncogene family",chr2,35113679,35132955,NM_026697
227753,Gsn,gelsolin,chr2,35214602,35240055,NM_146120
13830,Stom,erythrocyte protein band 7.2,chr2,35246153,35269172,NM_013515
14594,Ggta1,"glycoprotein galactosyltransferase alpha 1, 3",chr2,35332376,35393491,NM_010283
69601,Dab2ip,DAB2-interacting protein,chr2,35624156,35663155,NM_001001602
68375,Ndufa8,NADH dehydrogenase (ubiquinone) 1 alpha,chr2,35968496,35981455,NM_026703
75495,1700010A17Rik,hypothetical protein LOC75495,chr2,35981635,36011870,NM_029309
16874,Lhx6,LIM homeobox protein 6,chr2,36015704,36037434,NM_008500
67889,Rbm18,RNA binding motif protein 18,chr2,36048243,36068774,NM_026434
19224,Ptgs1,prostaglandin-endoperoxide synthase 1,chr2,36162689,36184425,NM_008969
258949,Olfr338,olfactory receptor 338,chr2,36308940,36309859,NM_146947
258951,Olfr339,olfactory receptor 339,chr2,36353562,36354491,NM_146949
258953,Olfr340,olfactory receptor 340,chr2,36384749,36385687,NM_146951
258952,Olfr341,olfactory receptor 341,chr2,36411351,36412291,NM_146950
258950,Olfr342,olfactory receptor 342,chr2,36459576,36460514,NM_146948
258621,Olfr344,olfactory receptor 344,chr2,36500762,36501691,NM_146628
258947,Olfr345,olfactory receptor 345,chr2,36572203,36573137,NM_146945
258940,Olfr346,olfactory receptor 346,chr2,36620166,36621095,NM_146938
258945,Olfr347,olfactory receptor 347,chr2,36666485,36667422,NM_146943
258946,Olfr348,olfactory receptor 348,chr2,36718689,36719629,NM_146944
18350,Olfr50,olfactory receptor 50,chr2,36725400,36726338,NM_146946
18328,Olfr3,olfactory receptor 3,chr2,36744312,36745253,NM_206903
258620,Olfr350,olfactory receptor 350,chr2,36782210,36783147,NM_146627
258944,Olfr351,olfactory receptor 351,chr2,36791578,36792509,NM_146942
258942,Olfr352,olfactory receptor 352,chr2,36801730,36802677,NM_146940
258943,Olfr353,olfactory receptor 353,chr2,36822073,36823009,NM_146941
258941,Olfr354,olfactory receptor 354,chr2,36839110,36840062,NM_146939
258618,Olfr355,olfactory receptor 355,chr2,36859344,36860275,NM_146625
258617,Olfr356,olfactory receptor 356,chr2,36869283,36870229,NM_146624
258616,Olfr357,olfactory receptor 357,chr2,36928974,36929899,NM_146623
227789,Olfr358,olfactory receptor 358,chr2,36936784,36937775,NM_207235
258615,Olfr360,olfactory receptor 360,chr2,37000469,37001422,NM_146622
258365,Olfr361,olfactory receptor 361,chr2,37016941,37017909,NM_146368
259053,Olfr362,olfactory receptor 362,chr2,37036858,37037811,NM_147051
258656,Olfr365,olfactory receptor 365,chr2,37133405,37134344,NM_146662
236509,Olfr366,olfactory receptor 366,chr2,37151653,37152583,NM_001005569
258371,Olfr368,olfactory receptor 368,chr2,37263911,37264893,NM_146374
67466,Pdcl,phosducin-like,chr2,37282236,37291395,NM_026176
241322,Zfp482,zinc finger protein 482,chr2,37359007,37363026,NM_146253
320633,Zbtb26,zinc finger protein 483,chr2,37364332,37375284,NM_199025
227800,Rabgap1,RAB GTPase activating protein 1 isoform a,chr2,37375447,37498600,NM_146121
227800,Rabgap1,RAB GTPase activating protein 1 isoform b,chr2,37384416,37477125,NM_001033960
20744,Strbp,spermatid perinuclear RNA-binding protein,chr2,37415395,37579382,NM_009261
338346,Gpr21,G protein-coupled receptor 21,chr2,37448788,37451444,NM_177383
319517,6430510M02Rik,hypothetical protein LOC319517,chr2,37509620,37512004,NM_176932
227801,Dennd1a,hypothetical protein LOC227801,chr2,37731154,38219510,NM_146122
16870,Lhx2,LIM homeobox protein 2,chr2,38283470,38301891,NM_010710
59126,Nek6,NIMA (never in mitosis gene a)-related expressed,chr2,38443862,38520204,NM_021606
19177,Psmb7,"proteasome (prosome, macropain) subunit, beta",chr2,38520208,38576069,NM_011187
26423,Nr5a1,"nuclear receptor subfamily 5, group A, member 1",chr2,38624789,38646663,NM_139051
14536,Nr6a1,"nuclear receptor subfamily 6, group A, member 1",chr2,38655532,38859851,NM_010264
241327,Olfml2a,olfactomedin-like 2A,chr2,38864142,38892748,NM_172854
76646,1700123D08Rik,hypothetical protein LOC76646,chr2,38929638,38938331,NM_029687
66489,Rpl35,ribosomal protein L35,chr2,38933743,38937294,NM_025592
74192,Arpc5l,"actin related protein 2/3 complex, subunit",chr2,38940301,38948035,NM_028809
76899,Golga1,"golgi autoantigen, golgin subfamily a, 1",chr2,38948667,38997569,NM_029793
320271,A930041I02Rik,hypothetical protein LOC320271,chr2,39006211,39122888,NM_178778
67857,Ppp6c,"protein phosphatase 6, catalytic subunit",chr2,39128960,39158502,NM_024209
94217,Lrp1b,low density lipoprotein-related protein 1B,chr2,40528935,42255881,NM_053011
70789,Kynu,kynureninase (L-kynurenine hydrolase),chr2,43487491,43614878,NM_027552
76117,Arhgap15,Rho GTPase activating protein 15 isoform 1,chr2,43680989,44319784,NM_153820
76117,Arhgap15,Rho GTPase activating protein 15 isoform 2,chr2,43680989,43823936,NM_001025377
227835,Gtdc1,glycosyltransferase-like domain containing 1,chr2,44496584,44793785,NM_172662
24136,Zfhx1b,zinc finger homeobox 1b,chr2,44919285,45045179,NM_015753
11480,Acvr2a,activin receptor IIA,chr2,48746319,48834326,NM_007396
26428,Orc4l,origin recognition complex subunit 4,chr2,48835016,48881397,NM_011958
227867,Epc2,enhancer of polycomb homolog 2 isoform 1,chr2,49383678,49483344,NM_172663
16574,Kif5c,kinesin family member 5C,chr2,49551476,49706940,NM_008449
71897,2310010M24Rik,hypothetical protein LOC71897,chr2,49719850,49881009,NM_027990
320343,E130115E03Rik,hypothetical protein LOC320343,chr2,50060532,50125726,NM_177139
109129,2010311D03Rik,hypothetical protein LOC109129,chr2,50212045,50228840,NM_133839
74194,Rnd3,Rho family GTPase 3,chr2,51062603,51081274,NM_028810
387511,Tas2r134,"taste receptor, type 2, member 134",chr2,51559673,51560568,NM_199158
71684,0610033I05Rik,hypothetical protein LOC71684,chr2,51856619,51867326,NM_030243
64685,Nmi,N-mcy (and STAT) interactor,chr2,51880669,51905251,NM_019401
21930,Tnfaip6,tumor necrosis factor alpha induced protein 6,chr2,51970275,51988844,NM_009398
51869,Rif1,telomere-associated protein RIF1,chr2,52004994,52054219,NM_175238
75423,Arl5,ADP-ribosylation factor-like 5,chr2,52330113,52357037,NM_182994
12298,Cacnb4,"calcium channel, voltage-dependent, beta 4",chr2,52360482,52490730,NM_146123
12298,Cacnb4,"calcium channel, voltage-dependent, beta 4",chr2,52360482,52608745,NM_001037099
56324,Stam2,signal transducing adaptor molecule (SH3 domain,chr2,52624368,52674312,NM_019667
56194,Fnbp3,formin binding protein 3,chr2,53070640,53123350,NM_018785
65103,Arl6ip6,ADP-ribosylation-like factor 6-interacting,chr2,53124273,53151189,NM_022989
67874,Rprm,"reprimo, TP53 dependent G2 arrest mediator",chr2,54009632,54011092,NM_023396
271786,Galnt13,UDP-N-acetyl-alpha-D-galactosamine:polypeptide,chr2,54361926,55043284,NM_173030
16519,Kcnj3,potassium inwardly-rectifying channel J3,chr2,55362695,55521065,NM_008426
18227,Nr4a2,"nuclear receptor subfamily 4, group A, member 2",chr2,57033697,57040795,NM_013613
227923,A930012O16Rik,hypothetical protein LOC227923,chr2,57161906,57164048,NM_175463
14571,Gpd2,"glycerol phosphate dehydrogenase 2,",chr2,57163836,57293139,NM_010274
241391,Galnt5,UDP-N-acetyl-alpha-D-galactosamine:polypeptide,chr2,57923423,57971400,NM_172855
77767,A330104H05Rik,hypothetical protein LOC77767,chr2,57970654,57978292,NM_029972
227929,Pscdbp,"pleckstrin homology, Sec7 and coiled-coil",chr2,58058020,58085599,NM_139200
11477,Acvr1,"activin A receptor, type 1",chr2,58371980,58441699,NM_007394
76654,Upp2,liver-specific uridine phosphorylase,chr2,58680724,58716208,NM_029692
227937,Pkp4,plakophilin 4,chr2,59016420,59210604,NM_026361
76747,2310032F03Rik,hypothetical protein LOC76747,chr2,59340057,59360284,NM_029723
66860,Tanc1,"TPR domain, ankyrin-repeat and",chr2,59467444,59701550,NM_198294
72137,Wdsub1,"WD repeat, SAM and U-box domain containing 1",chr2,59707764,59737985,NM_028118
407823,Baz2b,"bromodomain adjacent to zinc finger domain, 2B",chr2,59754767,59981141,NM_001001182
57438,7-Mar,membrane-associated ring finger (C3HC4) 7,chr2,60065336,60103785,NM_020575
66205,Cd302,CD302 antigen,chr2,60107393,60139819,NM_025422
17076,Ly75,lymphocyte antigen 75,chr2,60147504,60238659,NM_013825
18779,Pla2g1br,"phospholipase A2, group IB, pancreas, receptor",chr2,60274439,60408662,NM_008867
16420,Itgb6,integrin beta 6,chr2,60453693,60529062,NM_021359
56878,Rbms1,"RNA binding motif, single stranded interacting",chr2,60608140,60818320,NM_020296
21353,Tank,TRAF family member-associated Nf-kappa B,chr2,61433985,61509512,NM_011529
59029,Psmd14,"proteasome (prosome, macropain) 26S subunit,",chr2,61567169,61655776,NM_021526
21375,Tbr1,T-box brain gene 1,chr2,61659853,61669512,NM_009322
94229,Slc4a10,"solute carrier family 4, sodium bicarbonate",chr2,61901994,62182126,NM_033552
13482,Dpp4,dipeptidylpeptidase 4,chr2,62187140,62267483,NM_010074
14526,Gcg,glucagon,chr2,62329931,62339054,NM_008100
14089,Fap,fibroblast activation protein,chr2,62356345,62429422,NM_007986
71586,Ifih1,melanoma differentiation associated protein-5,chr2,62452850,62501561,NM_027835
227960,Gca,grancalcin,chr2,62519727,62549510,NM_145523
170738,Kcnh7,"potassium voltage-gated channel, subfamily H",chr2,62558346,63039485,NM_133207
60344,Fign,fidgetin,chr2,63833240,63953389,NM_021716
50915,Grb14,growth factor receptor bound protein 14,chr2,64767885,64878167,NM_016719
319876,Cobll1,Cobl-like 1,chr2,64944712,65094027,NM_177025
320106,9330158F14Rik,hypothetical protein LOC320106,chr2,65208312,65219324,NM_177074
77771,A330102K23Rik,TGF-beta induced apotosis protein 2,chr2,65701242,65878860,NM_153409
14425,Galnt3,UDP-N-acetyl-alpha-D-galactosamine:polypeptide,chr2,65938835,65980030,NM_015736
20272,Scn7a,"sodium channel, voltage-gated, type VII, alpha",chr2,66530712,66640311,NM_009135
241431,Cmya3,cardiomyopathy associated 3,chr2,67301402,67382006,NM_001024618
26877,B3galt1,UDP-Gal:betaGlcNAc beta,chr2,67973128,67978090,NM_020283
53416,Stk39,"serine/threonine kinase 39, STE20/SPS1 homolog",chr2,68065847,68327382,NM_016866
227998,4933409G03Rik,hypothetical protein LOC227998,chr2,68437813,68471779,NM_177651
75721,4932414N04Rik,hypothetical protein LOC75721,chr2,68513284,68603864,NM_183113
241447,Lass6,longevity assurance homolog 6,chr2,68716957,68966689,NM_172856
329416,Nostrin,nitric oxide synthase trafficker,chr2,68991247,69044726,NM_181547
66442,Spbc25,spindle pole body component 25,chr2,69049296,69061558,NM_025565
14378,G6pc2,"glucose-6-phosphatase, catalytic, related",chr2,69075371,69083251,NM_021331
27413,Abcb11,"ATP-binding cassette, sub-family B, member 11",chr2,69093689,69197988,NM_021022
241452,Dhrs9,NADP-dependent retinol dehydrogenase/reductase,chr2,69235862,69258487,NM_175512
72569,Bbs5,Bardet-Biedl syndrome 5,chr2,69502655,69522970,NM_028284
320720,5330408N05Rik,hypothetical protein LOC320720 isoform 1,chr2,69542225,69568007,NM_177244
73373,Phospho2,hypothetical protein LOC73373,chr2,69645137,69652569,NM_028521
277396,Klhl23,kelch-like 23,chr2,69677873,69692049,NM_177784
20823,Ssb,autoantigen La,chr2,69717033,69727200,NM_009278
277395,A130030D10Rik,hypothetical protein LOC277395,chr2,69752713,69794060,NM_177783
329421,A430065P19Rik,hypothetical protein LOC329421,chr2,70144742,70283628,NM_177376
70231,Gorasp2,golgi reassembly stacking protein 2,chr2,70359319,70389487,NM_027352
228012,Tlk1,tousled-like kinase 1,chr2,70410153,70523224,NM_172664
228019,BC004636,hypothetical protein LOC228019,chr2,70662307,70753271,NM_145524
75763,4833418A01Rik,hypothetical protein LOC75763,chr2,70753595,70786388,NM_198005
13427,Dncic2,"dynein, cytoplasmic, intermediate chain 2",chr2,70909759,70961036,NM_010064
78830,Slc25a12,"solute carrier family 25 (mitochondrial carrier,",chr2,70972038,71065298,NM_172436
107435,Hat1,histone aminotransferase 1,chr2,71087003,71139366,NM_026115
66559,Metapl1,methionine aminopeptidase-like 1,chr2,71151081,71222930,NM_025633
13390,Dlx1,distal-less homeobox 1,chr2,71227188,71231724,NM_010053
13392,Dlx2,distal-less homeobox 2,chr2,71241152,71244485,NM_010054
381371,Gm1631,hypothetical protein LOC381371,chr2,71417160,71428709,NM_201366
16403,Itga6,integrin alpha 6,chr2,71484826,71554502,NM_008397
228026,Pdk1,"pyruvate dehydrogenase kinase, isoenzyme 1",chr2,71570967,71599745,NM_172665
56508,Rapgef4,cAMP-regulated guanine nucleotide exchange,chr2,71679030,71954120,NM_019688
65964,B230120H23Rik,leucine zipper- and sterile alpha,chr2,71983520,72087583,NM_178084
65964,B230120H23Rik,leucine zipper- and sterile alpha,chr2,71995930,72140352,NM_023057
66953,Cdca7,cell division cycle associated 7,chr2,72173962,72184634,NM_025866
20687,Sp3,trans-acting transcription factor 3 isoform 1,chr2,72634182,72678196,NM_001018042
20687,Sp3,trans-acting transcription factor 3 isoform 2,chr2,72634943,72676734,NM_011450
67686,1700011J10Rik,hypothetical protein LOC67686,chr2,72677181,72686351,NM_183265
67059,2810409H07Rik,GTP-binding protein PTD004 isoform a,chr2,72790551,72912197,NM_025942
67059,2810409H07Rik,GTP-binding protein PTD004 isoform b,chr2,72835276,72912197,NM_030091
381373,Sp9,trans-acting transcription factor 9,chr2,72969674,72973076,NM_001005343
66935,1700023B02Rik,CBF1 interacting corepressor,chr2,72981621,73010253,NM_025854
74616,Scrn3,secernin 3,chr2,73010401,73035557,NM_029022
215280,Waspip,Wiskott-Aldrich syndrome protein interacting,chr2,73127367,73227160,NM_153138
11435,Chrna1,"cholinergic receptor, nicotinic, alpha",chr2,73261030,73278056,NM_007389
108699,Chn1,chimerin (chimaerin) 1 isoform 1,chr2,73308494,73358116,NM_175752
108699,Chn1,chimerin (chimaerin) 1 isoform 2,chr2,73310637,73323490,NM_029716
11909,Atf2,activating transcription factor 2 isoform 2,chr2,73514270,73590378,NM_009715
11909,Atf2,activating transcription factor 2 isoform 1,chr2,73514270,73590378,NM_001025093
228033,Atp5g3,"ATP synthase, H+ transporting, mitochondrial F0",chr2,73606199,73609044,NM_175015
69605,Lnp,limb and neural patterns,chr2,74219144,74276619,NM_027133
14029,Evx2,even skipped homeotic gene 2 homolog,chr2,74353367,74357169,NM_007967
15433,Hoxd13,homeo box D13,chr2,74366059,74367885,NM_008275
15432,Hoxd12,homeo box D12,chr2,74372836,74373802,NM_008274
15431,Hoxd11,homeo box D11,chr2,74380142,74381887,NM_008273
15430,Hoxd10,homeo box D10,chr2,74389719,74392853,NM_013554
15438,Hoxd9,homeo box D9,chr2,74395512,74397956,NM_013555
15436,Hoxd4,homeo box D4,chr2,74419727,74426907,NM_010469
15434,Hoxd3,homeo box D3,chr2,74441677,74445356,NM_010468
399588,6720416L17Rik,hypothetical protein LOC399588,chr2,74446171,74448256,NM_207266
15429,Hoxd1,homeo box D1,chr2,74460729,74462893,NM_010467
53375,Mtx2,metaxin 2,chr2,74523600,74576181,NM_016804
229279,Hnrpa3,heterogeneous nuclear ribonucleoprotein A3,chr2,75357026,75367157,NM_198090
229279,Hnrpa3,heterogeneous nuclear ribonucleoprotein A3,chr2,75357049,75363822,NM_146130
18024,Nfe2l2,"nuclear factor, erythroid derived 2, like 2",chr2,75373268,75402391,NM_010902
228061,Agps,alkylglycerone phosphate synthase,chr2,75529941,75627397,NM_172666
78802,4930506L13Rik,hypothetical protein LOC78802,chr2,75675996,75679519,NM_030188
13067,Cyct,"cytochrome c, testis",chr2,76051779,76058198,NM_009989
241490,Drbp1,developmentally regulated RNA binding protein 1,chr2,76067817,76081259,NM_153405
241490,Drbp1,developmentally regulated RNA binding protein 1,chr2,76067847,76081466,NM_178090
